link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/what-can-you-get-at-aucti_us_5bb23c21e4b0171db69e9909,What Art Can A Million Dollars Get You? (PHOTOS),CULTURE & ARTS,Christie's Auction House in New York recently announced the final price tag on its Fall Postwar and Contemporary Art Evening,,2012-11-24
https://www.huffingtonpost.com/entry/artists-vs-animals-15-art_us_5bb23bb8e4b0171db69e957a,Artists Vs. Animals: 15 Artists Who Have Enraged Animal Rights Activists (PHOTOS),CULTURE & ARTS,"This fall has been a rough month for animals in the art world. First, we found out that British bad boy Damien Hirst killed",,2012-11-24
https://www.huffingtonpost.com/entry/paul-insect-out-of-chaos_us_5bb23cade4b0171db69e9fb9,Paul Insect's 'Out of Chaos' Brings The British Phenomenon To The US (PHOTOS),CULTURE & ARTS,"Entitled ""Out of Chaos,"" the upcoming exhibition at Opera Gallery explodes with colorful mashups of tradition, rupture, violence",,2012-11-24
https://www.huffingtonpost.com/entry/meaningful-music-mayday-r_us_5bb23cbbe4b0171db69ea06b,Meaningful Music: Mayday Radio Has Something to Sing,CULTURE & ARTS,"Influenced by bands like U2, Pearl Jam and Coldplay, Mayday Radio's songs explore issues ranging from capitalism and religion to human rights and global poverty.","Laura Cococcia, Contributor
Contributor",2012-11-24
https://www.huffingtonpost.com/entry/robert-mckee-screenwriting_us_5bb23cbce4b0171db69ea078,What I Learned From Hollywood's 'Guru of Gurus' About Why Stories Matter,CULTURE & ARTS,"Some creative writing teachers can name a handful of successes. With Robert McKee, the list goes on and on.","Christina Patterson, Contributor
Writer, columnist, broadcaster, communications consultant",2012-11-24
https://www.huffingtonpost.com/entry/pussy-riot-vodka_us_5bb23c7ae4b0171db69e9db3,"Pussy Riot Vodka, Part Two: We Will Not Forget!",CULTURE & ARTS,Pussy Riot is the most recent martyr in an extensive history of Russian dissenters. We have created a piece in honor of Pussy Riot -- using satire and pop culture to manufacture the world of Pussy Riot Vodka.,"Gordy Grundy, Contributor
Artist, Columnist and Creative Producer",2012-11-24
https://www.huffingtonpost.com/entry/michal-chelbin-sailboats_us_5bb23c2de4b0171db69e9a82,Michal Chelbin's 'Sailboats And Swans' Features Haunting Prisoner Portraits (PHOTOS),CULTURE & ARTS,"The project, which was completed over a six year period, has now been compiled into a monograph by Twin Palms Publishers",Katherine Brooks,2012-11-24
https://www.huffingtonpost.com/entry/ruslan-khasanovs-lumen-ty_us_5bb23ca6e4b0171db69e9f6c,Ruslan Khasanov's 'Lumen Type' Brings A Whole New Meaning To Bubble Letters (PHOTOS),CULTURE & ARTS,"The experimental and ephemeral font is far superior to the 90s conception of bubble letters, although reading too many may",,2012-11-23
https://www.huffingtonpost.com/entry/my-friend-amberdawn_us_5bb23a5be4b0171db69e8c1d,Tales From The Autism Spectrum: My Friend AmberDawn...,CULTURE & ARTS,"The power of art and creativity to illuminate the world for others is not simply a cultural benefit, but also a deeply important tool to help the authors themselves navigate their way through their own emotions, experiences and journeys.","David Trumble, Contributor
Contributor",2012-11-23
https://www.huffingtonpost.com/entry/aerial-images-capture-the_us_5bb23cbae4b0171db69ea03f,Aerial Images Capture the Hindu Color Festival by Katrin Korfmann,CULTURE & ARTS,See more images in the original designboom article here. 'Kolorit - Yellow' by Katrin Korfmann Katrin Korfmann: Kolorit Kai,"designboom, Contributor
home to the first architecture, design and art publication",2012-11-23
https://www.huffingtonpost.com/entry/black-friday-2012-playlist_us_5bb23cb0e4b0171db69e9fd7,Black Friday 2012: Songs For Waiting And Shopping (PLAYLIST),CULTURE & ARTS,"For those who dare to perform in the sometimes deadly event that is Black Friday, two skills are required: standing in line",,2012-11-23
https://www.huffingtonpost.com/entry/gabriel-orozco-asterisms_us_5bb23b14e4b0171db69e902e,Gabriel Orozco's 'Asterisms' At The Guggenheim Is An Exquisite Journey Through The Mundane (PHOTOS),CULTURE & ARTS,"When it comes to mundane materials, there is perhaps no artist alive today who can unearth the poetic beauty of found items",Katherine Brooks,2012-11-23
https://www.huffingtonpost.com/entry/new-music-recommendations_us_5bb23c85e4b0171db69e9e3e,Thankful For Tasty New Rock Music!,CULTURE & ARTS,"It's been a terrific month for mining new music. With the holidays around the corner, here are some early suggestions for music very much worth sharing with friends, lovers, bosses, and family.","Dusty Wright, Contributor
Content Creator & Curator of Smart Culture",2012-11-23
https://www.huffingtonpost.com/entry/gift-guide-2012-what-to-b_us_5bb23c4be4b0171db69e9af9,Gift Guide 2012: What To Buy Your Hippest Friend (SLIDESHOW),CULTURE & ARTS,"The most wonderful time of the year is coming up, and with it all that un-wonderful pressure about finding the perfect gift",,2012-11-18
https://www.huffingtonpost.com/entry/met-opera-la-clemenza_us_5bb23c4ce4b0171db69e9b6e,Met Opera: Mozart's 'La Clemenza Di Tito' Examines The Things We Do For Love,CULTURE & ARTS,"Passion, jealousy, vengeance, and regicide returned to the Metropolitan Opera stage Friday night in a revival of La Clemenza di Tito that boasts a fine cast led by a superb Elina Garanca, who captures all the pathos and anguish of thwarted love and betrayed loyalty in Mozart's last opera.","Wilborn Hampton, Contributor
Author, theater and opera critic",2012-11-18
https://www.huffingtonpost.com/entry/david-humphrey-painter_us_5bb23c22e4b0171db69e991e,Studio View: Painter David Humphrey,CULTURE & ARTS,,"Hilary Harkness, Contributor
Award-winning artist",2012-11-17
https://www.huffingtonpost.com/entry/el-anatsui_us_5bb23c0be4b0171db69e98ac,El Anatsui at the Brodsky Center for Innovative Editions,CULTURE & ARTS,"El Anatsui came to the United States from Nigeria to install his work at The High Line, the Diller Scofidio + Renfro and James Corner-designed park in New York City.","Chika Okeke-Agulu, Contributor
Professor, Princeton University",2012-11-17
https://www.huffingtonpost.com/entry/seapunk-rihanna-azealia_us_5bb23be3e4b0171db69e97a0,"Seapunks, Rihanna, And Other Artists Who Steal (SLIDESHOW)",CULTURE & ARTS,"Most outsiders are declaring this an unfair fight, arguing the case from a seapunk point of view. But who's protecting the",Mallika Rao,2012-11-17
https://www.huffingtonpost.com/entry/robert-bly-poetry_us_5bb23bf6e4b0171db69e9818,Post-Election Prescription: A Generous Dose of Robert Bly,CULTURE & ARTS,"A person moves toward poetry out of need, says Robert Bly, when religious instruction perhaps fails to resonate deeply enough, or when trying to get in touch with one's senses.","Jennifer Nix, Contributor
Writer and activist",2012-11-17
https://www.huffingtonpost.com/entry/dc-arts-funding_us_5bb23be1e4b0171db69e975a,What Did the 2012 Election Mean for the D.C. Arts Community?,CULTURE & ARTS,"While local arts organizations only expect a small percentage of their budget to come from government funding, that funding is critical to a healthy and bountiful arts ecosystem.","Robert Bettmann, Contributor
Board Chair, DC Advocates for the Arts",2012-11-17
https://www.huffingtonpost.com/entry/opera-singer_us_5bb23be1e4b0171db69e976d,Five Minutes to Stardom,CULTURE & ARTS,"Thinking of those dreaded auditions, I thought I might share some tales from the trade.
It also might encourage those who may feel rejected or that they didn't do so well well, since I still was able to make a great career in spite of myself.","Susanne Mentzer, Contributor
opera singer and teacher",2012-11-17
https://www.huffingtonpost.com/entry/morbid-anatomy_us_5bb23b23e4b0171db69e90eb,'Morbid Anatomy Anthology': Brooklyn Art Group Seeks Funding For Curious New Book (VIDEO),CULTURE & ARTS,"For more taxidermic wonder, check out the work of UK-based artist Tessa Farmer in the slideshow below. The Kickstarter recently",,2012-11-17
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23c47e4b0171db69e9ad3,"The Week In Arts & Culture: Movember, ArtFutura And Your Face On Drugs (PHOTOS)",CULTURE & ARTS,"Movember originally came into being in 2003 when 30 ""Mo Bros"" in Melbourne decided to bring awareness to prostate and testicular",,2012-11-17
https://www.huffingtonpost.com/entry/turkeylurkey-time_us_5bb23c4ce4b0171db69e9b8d,Turkey-Lurkey Time,CULTURE & ARTS,It doesn't have to be a dark and stormy night outside for a critic to wonder if reviewing the evening's performance will be a dark and dirty job. All kinds of questions run through a critic's mind as he sits through a less than thrilling night at the theatre.,"George Heymont, Contributor
San Francisco-based arts critic",2012-11-17
https://www.huffingtonpost.com/entry/calling-all-turkeys-celeb_us_5bb23c3fe4b0171db69e9aa7,Hand Turkey Drawings: Celebrate Thanksgiving By Sending Us Your Creations (PHOTOS),CULTURE & ARTS,"So in the spirit of family-friendly festivities, we want to extend the joy of hand turkeys to the pages of The Huffington",,2012-11-17
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23b35e4b0171db69e91b0,"The Week In Arts & Culture: Manhattan Goes Dark, Obama Looks Good And An Artists Tosses Cats (PHOTOS)",CULTURE & ARTS,"With over 30 Obama oil paintings to his name, Keas is perhaps the most prolific Obama artist of all time. We don't know about",,2012-11-11
https://www.huffingtonpost.com/entry/sleep-song-at-harlem-stag_us_5bb23b42e4b0171db69e91f2,'Sleep Song' At Harlem Stage Gatehouse Tells The Unbelievable Stories Of Civilians And Soldiers In Iraq And Afghanistan,CULTURE & ARTS,"Poet-musician Mike Ladd's new piece is called “Sleep Song,"" and it joins together an ensemble of Iraqi, French and American",Hallie Sekoff,2012-11-11
https://www.huffingtonpost.com/entry/skyfall-review_us_5bb23adbe4b0171db69e8ee9,"Skyfall: Bond Is Older, Wiser, Better",CULTURE & ARTS,"Although some hyperbolic early reviews somehow made this sound like the new Citizen Kane, don't expect something other than a Bond film. But Skyfall is terrific, entertaining proof that Bond can age and thrive in the world of today.","Caryn James, Contributor
Film and television critic",2012-11-11
https://www.huffingtonpost.com/entry/british-war-poet_us_5bb23b1ee4b0171db69e90cb,Britain Discovers a New (Yet Very Old) War Poet,CULTURE & ARTS,"Like famed World War I poet Wilfred Owen, Dennis Wilson paints a harsh and unflinching portrayal of war from a soldier's perspective.","John Lundberg, Contributor
Writer, Poetry teacher",2012-11-11
https://www.huffingtonpost.com/entry/happy-veterans-day-warpho_us_5bb23b2ae4b0171db69e9141,Veterans Day: 'WAR/PHOTOGRAPHY' Debuts At Museum Of Fine Arts Houston,CULTURE & ARTS,The exhibit is an exploration of the work of more than 280 photographers who operated in 28 separate conflict-torn nations,Katherine Brooks,2012-11-11
https://www.huffingtonpost.com/entry/change-is-the-only-consta_us_5bb23b43e4b0171db69e9267,Change Is the Only Constant,CULTURE & ARTS,"The word zeitgeist frequently gets bandied about in Christopher Chen's new play, The Hundred Flowers Project, which received its world premiere a week before Election Day from the folks at Crowded Fire Theater Company.","George Heymont, Contributor
San Francisco-based arts critic",2012-11-10
https://www.huffingtonpost.com/entry/tomi-ungerer-interview_us_5bb23b30e4b0171db69e916b,"Legendary Illustrator Tomi Ungerer Talks 'Far Out Isn't Far Enough,' And Returning To America (INTERVIEW)",CULTURE & ARTS,"The Huffington Post: How is it to have a film made about you? The film’s director, a Miami-based television documentary producer",Mallika Rao,2012-11-10
https://www.huffingtonpost.com/entry/arts-funding_us_5bb2393de4b0171db69e835e,Election 2012: Here Comes The Art Cliff,CULTURE & ARTS,Enough of the cultural silent majority. What's real is that the arts and their peers are well on their way to Armageddon no matter what may take place by a government near you in early 2013.,"David R. White, Contributor
Artistic and Executive Director, The Yard Inc (an artist resid...",2012-11-04
https://www.huffingtonpost.com/entry/why-anyone-who-values-the_us_5bb23a2be4b0171db69e8a49,Why Anyone Who Values the Arts Should Care About This Election,CULTURE & ARTS,Please don't just vote for someone because of how you think it will affect your wallet -- vote for someone who wants to improve your quality of life on many different levels. Let's encourage Americans to continue innovating in every area that we are capable of -- including the arts.,"Jennifer Rivera, Contributor
Opera singer, writer, administrator and arts advocate",2012-11-04
https://www.huffingtonpost.com/entry/arcade-fires-win-butler-e_us_5bb23a2ce4b0171db69e8ab5,Arcade Fire's Win Butler Endorses Barack Obama For President,CULTURE & ARTS,"Butler, an American living in Montreal, wrote an essay for novelist Dave Egger's Obama endorsement blog 90 Days, 90 Reasons",,2012-11-04
https://www.huffingtonpost.com/entry/guns-will-be-blazing-at-c_us_5bb23852e4b0171db69e7b4b,Guns Will Be Blazing At Cincinnati Art Museum In Preparation For 'Crown' Exhibit,CULTURE & ARTS,Let us know what you think of the museum-turned-target-range in the comments section. And scroll down for a slideshow of,Katherine Brooks,2012-10-28
https://www.huffingtonpost.com/entry/felix-dennis-poetry_us_5bb23941e4b0171db69e83cd,A Poem Guaranteed to Make a Huge Impression,CULTURE & ARTS,"Felix Dennis made his fortune in the magazine business, but the British entrepreneur-turned-philanthropist is now determined to make a more permanent mark on the world, quite literally.","John Lundberg, Contributor
Writer, Poetry teacher",2012-10-28
https://www.huffingtonpost.com/entry/happy-birthday-mike-kelle_us_5bb23943e4b0171db69e8406,"Happy Birthday, Mike Kelley! (SLIDESHOW)",CULTURE & ARTS,"Throughout his life, Kelley took on the roles of student, critic, curator and artist, fashioning himself as a force to be",,2012-10-27
https://www.huffingtonpost.com/entry/immigrants-american-dream_us_5bb23943e4b0171db69e8441,Coming to America,CULTURE & ARTS,"While many conservatives whine ""I want my country back,"" they forget that America's strength has always been built on the backs of immigrants (like their very own ancestors). People from every corner of the globe have looked to America as ""the land of opportunity.""","George Heymont, Contributor
San Francisco-based arts critic",2012-10-27
https://www.huffingtonpost.com/entry/diane-gaetas-lolitas-exhi_us_5bb23938e4b0171db69e8306,Diane Gaeta's 'Lolitas' Exhibition Turns Adolescent Girls' Facebook Pictures Into Creepy Works Of Art (PHOTOS),CULTURE & ARTS,Artist Diane Gaeta got in contact with a Parisian teenager named Heidi via email. Heidi proceeded to send Gaeta Facebook,,2012-10-27
https://www.huffingtonpost.com/entry/roy-lichtenstein-birthday_us_5bb23942e4b0171db69e83e8,"Happy Birthday, Roy Lichtenstein! (PHOTOS)",CULTURE & ARTS,Check out images from the retrospective below and let us know how you are celebrating the pop fiend's birthday in the comments,,2012-10-27
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23943e4b0171db69e83f6,"The Week In Arts & Culture: Nude Men, Wives In Water And A Schooling In Hip Hop (PHOTOS)",CULTURE & ARTS,Read the rest of Homeboy Sandman's blog post on commercial rap here and join the conversation. Twenty-five thousand years,,2012-10-27
https://www.huffingtonpost.com/entry/deborah-kass-on-appropria_us_5bb23941e4b0171db69e83a7,"Deborah Kass On Appropriation, Barbra Streisand, And The Dissolving Middle Class (PHOTOS, INTERVIEW)",CULTURE & ARTS,DK: I am not alone in thinking that we are at a tipping point ecologically and morally and politically. Democracy cannot,Hallie Sekoff,2012-10-27
https://www.huffingtonpost.com/entry/the-smithsonian-museum_us_5bb23867e4b0171db69e7c67,The Smithsonian Celebrates the Faces of American Poetry,CULTURE & ARTS,"The Smithsonian exhibit is great way to meditate on how American poetry has changed in response to American culture, and how it will continue to change.  As Whitman put it ""I tramp a perpetual journey, (come listen all!).""","John Lundberg, Contributor
Writer, Poetry teacher",2012-10-21
https://www.huffingtonpost.com/entry/steve-mcqueen-chicago_us_5bb2386ce4b0171db69e7cf5,Steve McQueen At Art Institute Of Chicago: New Exhibition By 'Power 100' Artist And Filmmaker (PHOTOS),CULTURE & ARTS,"Steve McQueen. Bear, 1993. Photo courtesy of the artist, Marian Goodman Gallery, New York /Paris, and Thomas Dane Gallery",Katherine Brooks,2012-10-21
https://www.huffingtonpost.com/entry/james-rosenquist-interview_us_5bb237f8e4b0171db69e7731,"James Rosenquist, Pop Art Legend, On Romney, Multiple Universes, And Young'uns Who 'Don't Know How To Paint' (INTERVIEW) (PHOTOS)",CULTURE & ARTS,Correction: An earlier edition of this article stated that Rosenquist served in Vietnam. This false and we regret the error,Priscilla Frank,2012-10-20
https://www.huffingtonpost.com/entry/renowned-american-painter_us_5bb23848e4b0171db69e7b0b,Edward Boccia Dead: Seminal Figurative Expressionist Painter Dies At 91 (SLIDESHOW),CULTURE & ARTS,"Boccia continued his prolific painting career until his death, developing a style referred to as ""figurative expressionism",,2012-10-20
https://www.huffingtonpost.com/entry/musings-music-and-monolog_us_5bb23878e4b0171db69e7da5,"Musings, Music, and Monologues",CULTURE & ARTS,"There I was, trying to find a hook that could unite my thoughts about curious solo turns when I came across a headline on The Huffington Post that screamed: ""Watch: Justin Bieber Pukes Onstage.""","George Heymont, Contributor
San Francisco-based arts critic",2012-10-20
https://www.huffingtonpost.com/entry/yves-klein-sponge-relief_us_5bb23866e4b0171db69e7c5a,Yves Klein Sponge Relief Expected To Nab $10 Million At Auction (PHOTO),CULTURE & ARTS,The piece is essentially a large-scale sponge relief soaked in the artist's signature color -- International Klein Blue (IKB,Katherine Brooks,2012-10-20
https://www.huffingtonpost.com/entry/bob-croslin-photography_us_5bb23874e4b0171db69e7d35,Birds Photographed Like Human Models (SLIDESHOW),CULTURE & ARTS,"But after four months, and many a beak injury, he’d managed to turn even the fiestiest red-tailed hawk into an elegant model",Mallika Rao,2012-10-20
https://www.huffingtonpost.com/entry/ramon-bruin-3d-art_us_5bb23873e4b0171db69e7d09,Ramon Bruin's 3D Drawings Jump Off The Page (PHOTOS),CULTURE & ARTS,"The Dutch illustrator is creating realistic 3D renderings of snakes, birds and bridges using a pencil, paper and what we",,2012-10-20
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23873e4b0171db69e7d1f,"The Week In Arts & Culture: Bon Iver, Paul Ryan And A Cinematic Art Heist (PHOTOS)",CULTURE & ARTS,This week on the Arts & Culture page we learned all about Paul Ryan's package to prosperity and saw what happens when Harvard,,2012-10-20
https://www.huffingtonpost.com/entry/alan-cumming-snaps_us_5bb23878e4b0171db69e7d7d,'Alan Cumming Snaps!': The 'Good Wife' Actor's Photography Exhibit (SLIDESHOW),CULTURE & ARTS,"When he's not destroying political enemies as Eli Gold on the CBS drama The Good Wife, Alan Cumming practices a different",Mallika Rao,2012-10-20
https://www.huffingtonpost.com/entry/tolkiens-take-on-the-arth_us_5bb237c4e4b0171db69e74d6,Tolkien's Take on the Arthurian Legends,CULTURE & ARTS,"It will be interesting to see how Tolkien handles the old legends, and how readers respond to the old form in the hands of such a talented and popular author.","John Lundberg, Contributor
Writer, Poetry teacher",2012-10-14
https://www.huffingtonpost.com/entry/stirling-prize-winner-2012_us_5bb237d2e4b0171db69e7612,"Stirling Prize Winner 2012 Is 'Modest' Sainsbury Laboratory, Not Koolhaas, Not Olympic Stadium (PHOTOS)",CULTURE & ARTS,Not only has Stanton Williams never before won the Prize -- which the past two years has gone to work by architecture hotshot,Mallika Rao,2012-10-14
https://www.huffingtonpost.comhttp://m.nypost.com/p/news/local/manhattan/hidden_horror_of_scream_opFkL58bF8ghbjXmZmRNRL,"Ahead Of MoMA Exhibit, Art Collector Claims 'The Scream' Has Nazi History",CULTURE & ARTS,"Already under fire by heirs of Jews whose art was stolen, the Museum of Modern Art plans to display what one man claims is",,2012-10-14
https://www.huffingtonpost.com/entry/david-mamet-november_us_5bb2371ae4b0171db69e6f42,David Mamet's November at the Mark Taper Forum,CULTURE & ARTS,"David Mamet's political farce November, which ran for six months on Broadway in 2008, gets a crackling revival at the Mark Taper Forum in Los Angeles.","Hoyt Hilsman, Contributor
Author, journalist, former Congressional candidate",2012-10-13
https://www.huffingtonpost.com/entry/lost-gustav-mahler-photo_us_5bb237a6e4b0171db69e7366,Lost Gustav Mahler Photo Pits Schoenberg Family Against L.A. Resident Cliff Fraser (PHOTO),CULTURE & ARTS,"The Schoenberg family maintains that the likelihood that Arnold voluntarily parted with the photograph, first discovered",Katherine Brooks,2012-10-13
https://www.huffingtonpost.com/entry/my-little-pony-project_us_5bb23773e4b0171db69e7137,'My Little Pony Project' Hester Pop-Up Shop Updates The Retro Toys  (PHOTOS),CULTURE & ARTS,"Don't lie, you had a My Little Pony. You spent hours combing its tail with those pastel plastic brushes and chanting ""Friendship",Priscilla Frank,2012-10-13
https://www.huffingtonpost.com/entry/jason-shawn-alexanders-sic_us_5bb237cae4b0171db69e7515,"Jason Shawn Alexander's 'SIC' Blends Figurative Painting And Graphic Illustration (PHOTOS, VIDEO)",CULTURE & ARTS,Jason Shawn Alexander's {sic} will show from October 13th through November 26th at 101/exhibit Los Angeles. Alexander will,,2012-10-13
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb237cae4b0171db69e7569,"The Week In Arts & Culture: Pregnant Statues, White Satin Sheets And Breakfast At Tiffany's (PHOTOS)",CULTURE & ARTS,"Damien Hirst refers to 'Verity' as a ""modern-day allegory for truth and justice."" Those who have to look at it, like Northam",,2012-10-13
https://www.huffingtonpost.com/entry/real-men-perform-monologu_us_5bb237cbe4b0171db69e75d8,Real Men Perform Monologues,CULTURE & ARTS,"Three of the manly monologues performed at the 2012 San Francisco Fringe Festival focused on masculinity issues that folks like Mitt Romney would much prefer to discuss ""in quiet rooms"" (if at all).","George Heymont, Contributor
San Francisco-based arts critic",2012-10-13
https://www.huffingtonpost.com/entry/art-inspired-halloween-costumes_us_5bb236e3e4b0171db69e6c38,Halloween Costume Ideas For Art Lovers In 2012: Beyond The Sexy Kitten (PHOTOS),CULTURE & ARTS,"The pressure is rising to secure a good Halloween costume, and The Huffington Post is here to help. Who needs ghosts, witches",Priscilla Frank,2012-10-07
https://www.huffingtonpost.com/entry/rube-goldberg-freerunning_us_5bb236f8e4b0171db69e6cc8,'Rube Goldberg Freerunning': Jason Paul's Incredible Human Powered Machine (VIDEO),CULTURE & ARTS,"Cartoonist Rube Goldberg was best known for his illustrations of ""machines,"" intricate and over-engineered contraptions designed",Hallie Sekoff,2012-10-07
https://www.huffingtonpost.com/entry/esprit-de-corpse_us_5bb23704e4b0171db69e6e17,Esprit de Corpse,CULTURE & ARTS,Every body needs a buddy. That buddy may come in the form of a coroner who is totally dedicated to his work or a mortician who loves the smell of formaldehyde.,"George Heymont, Contributor
San Francisco-based arts critic",2012-10-07
https://www.huffingtonpost.com/entry/big-bird-in-romneys-and-t_us_5bb23705e4b0171db69e6e36,Big Bird in Romney's Sights and the National Endowment for the Arts Is Next,CULTURE & ARTS,"Governor Romney may call himself a Republican, but he is not a Republican of the iconic stature of President Reagan. President Reagan fully understood the importance of the arts to the formation of the nation's character.","Raymond J. Learsy, Contributor
Author",2012-10-07
https://www.huffingtonpost.com/entry/cats-broadway_us_5bb23701e4b0171db69e6da2,"On 'Cats' 30th Anniversary, A Brief History (SLIDESHOW)",CULTURE & ARTS,Today marks the 30th anniversary of Cats' Broadway premiere. Based on the whimsical poems of T.S. Eliot’s “Old Possum’s Book,Hallie Sekoff,2012-10-07
https://www.huffingtonpost.com/entry/dale-chihuly-young_us_5bb23598e4b0171db69e6003,Dale Chihuly As A Young Man: From Camel Riding Tourist To Eyepatch-Wearing Glassblower (PHOTOS),CULTURE & ARTS,"Dale Chihuly, Traveling in Turkey, 1963 It's glassblowing tour de force Dale Chihuly at the ripe age of 22. This photograph",,2012-10-07
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb236fce4b0171db69e6d19,"The Week In Arts & Culture: MacArthur Grants, A Mandolin Genius And Warhol's Naughty Side (PHOTOS)",CULTURE & ARTS,"Ever wonder what happens when you combine firearm expertise, underwater experimentation and precious stone collecting? We'd",,2012-10-06
https://www.huffingtonpost.com/entry/etsy-artist-beth-frey-off_us_5bb2366ae4b0171db69e6791,"Beth Frey, Etsy Artist, Offers Customers The Thrill Of Fame With 'You, Warhol, Unicorn' (PHOTO)",CULTURE & ARTS,"If you're still not sure if Frey's work is for you, read the artist's own description below to see if you're meant to ride",,2012-10-06
https://www.huffingtonpost.com/entry/grace-on-broadway-let-us_us_5bb23704e4b0171db69e6dcd,Grace on Broadway: Let Us Now Pray,CULTURE & ARTS,"The play Grace takes stylistic liberties, showing the end at the beginning, and playing scenes in reverse, almost cinematically, so that the actor Paul Rudd walks backwards trying desperately to return to pre-cataclysmic grace.","Regina Weinreich, Contributor
Author, 'Kerouac's Spontaneous Poetics'",2012-10-06
https://www.huffingtonpost.com/entry/happy-anniversary-the-jaz_us_5bb23703e4b0171db69e6db5,"Happy Anniversary, 'The Jazz Singer'! (SLIDESHOW)",CULTURE & ARTS,"Blackface, as we know, did not end with ""The Jazz Singer."" The contested makeup method had a life before the 1927 film as",,2012-10-06
https://www.huffingtonpost.com/entry/breaking-up-is-hard-to-do_us_5bb2365be4b0171db69e6691,Breaking Up Is Hard to Do,CULTURE & ARTS,,"George Heymont, Contributor
San Francisco-based arts critic",2012-09-30
https://www.huffingtonpost.comhttps://editorial.huffingtonpost.com/mt.cgi?__mode=view&_type=entry&id=1926690&blog_id=3&saved_changes=1&classic=1,"'Young Mona'? Doubts Grow as Experts Hostile, Evasive or Say 'Misrepresented'",CULTURE & ARTS,"Last week, a version of the Mona Lisa, that had languished unseen in a Swiss bank vault for nearly half-a-century, was unveiled with all the razzamatazz of a new Ferrari.",,2012-09-30
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23656e4b0171db69e65ef,"The Week In Arts & Culture: 'Piss Christ,' Psy And Mona Lisa's Prequel (PHOTOS)",CULTURE & ARTS,"This week things got hot and heavy on the Arts & Culture page as people were peeved about ""Piss Christ,"" perfected their",,2012-09-30
https://www.huffingtonpost.com/entry/yo-yo-ma_us_5bb2362ee4b0171db69e6492,Exclusive Interview With Yo Yo Ma on the Spirituality of Music,CULTURE & ARTS,"Tonight in Chapel Hill, N.C., Yo Yo Ma and the Silk Road Ensemble will give the world premiere of Dmitry Janov-Janovsky's hour-long Stravinsky fantasy called Sacred Signs at the University of North Carolina.","Laurence Vittes, Contributor
I write about classical music for Gramophone, the Huffington P...",2012-09-30
https://www.huffingtonpost.com/entry/happy-birthday-michelange_us_5bb23659e4b0171db69e6605,"Happy Birthday, Michelangelo Merisi da Caravaggio! (PHOTOS)",CULTURE & ARTS,"In honor of Caravaggio's birthday, we've put together a slideshow of his best works. Check out the images below and let us",,2012-09-29
https://www.huffingtonpost.com/entry/opera-company-of-philadelphia_us_5bb235c4e4b0171db69e60d5,'La Boheme' At Philadelphia Opera Uses High-Tech Van Goghs And Renoirs (PHOTOS),CULTURE & ARTS,"Throughout the performance, Van Goghs, Renoirs, Manets, and more will be projected in high resolution on the set's backdrop",Hallie Sekoff,2012-09-29
https://www.huffingtonpost.com/entry/chris-roberts-antieau-fabric_us_5bb23592e4b0171db69e5fc3,"Chris Roberts-Antieau's 'Fabric Paintings' Are Bright, Ingenious, And Downright Kalman-esque (PHOTOS)",CULTURE & ARTS,The color and humor of Chris Roberts-Antieau's childlike fabric paintings may remind you of the brilliant Maira Kalman. Writing,Hallie Sekoff,2012-09-29
https://www.huffingtonpost.com/entry/four-poems-for-autumn_us_5bb23579e4b0171db69e5dc2,Four Poems for Autumn,CULTURE & ARTS,"Here are poems by William Shakespeare, Robert Frost, William Blake and Carl Sandburg that explore what the fall can teach us about our humanity.","John Lundberg, Contributor
Writer, Poetry teacher",2012-09-23
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb23579e4b0171db69e5deb,"The Week In Arts & Culture: Dale Chihuly, Mitt Memes And More Beast Jesus (PHOTOS)",CULTURE & ARTS,"Chihuly's work may not say much, but it sparks an exciting conversation about what constitutes a work of art in terms of",,2012-09-23
https://www.huffingtonpost.com/entry/interview-with-the-metrop_us_5bb23515e4b0171db69e5b7e,Interview with the Metropolitan Museum of Art's Limor Tomer,CULTURE & ARTS,Today I am sharing with you an interview with the general manager of concerts and lectures at the Met.,"Kalup Linzy, Contributor
American Video and Performance Artist",2012-09-23
https://www.huffingtonpost.com/entry/kim-jong-uns-goes-gangnam_us_5bb2357ce4b0171db69e5e55,Kim Jong-Un's Goes 'Gangnam Style' In New North Korean Psy Parody Song From 'Key Of Awesome' (VIDEO),CULTURE & ARTS,"Oppa Kim Jong Style! Are you ready for this? In the latest Psy parody video, we see a faux version of North Korea's young",,2012-09-23
