link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/jim-jeffords-a-founder-of_b_5701129.html,"Jim Jeffords: A Founder of the Movement to Expand Afterschool Programs, a Hero to Children and Families",EDUCATION,The best thank you we could give Senator Jeffords would be to continue working until we reach the day when every child has access to a high-quality after school program.,"Jodi Grant, ContributorExecutive Director, Afterschool Alliance",2014-08-22
https://www.huffingtonpost.com/entry/racist-bullying-needs-to-_b_5693803.html,Racist Bullying Needs to Stop: We Cannot Become Desensitized to 10-Year-Olds Hanging Themselves,EDUCATION,"Kids are expelled for drugs or carrying knives. They are given detention when they swear or wear the wrong shoes. So why is racist bullying not taken as seriously? Why do many teachers close their eyes to name calling and ""small"" scuffles?","PP Wong, ContributorEditor-in-Chief, www.bananawriters.com, Author THE LIFE OF A B...",2014-08-21
https://www.huffingtonpost.com/entry/year-round-schooling-why_b_5697831.html,Year-Round Schooling: Why It's Time to Change,EDUCATION,The pressure to have high-performing students is the bane of every teacher's existence and research shows that too much time off from the school routine can actually undo the hard work teachers put in to their students.,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-08-21
https://www.huffingtonpost.com/entry/tony-wagners-the-global-a_b_5692962.html,Tony Wagner's The Global Achievement Gap Is More Relevant Than Ever,EDUCATION,"We have always had plenty of soul-killing, drill and kill instruction. In the past, however, it was seen as education malpractice. Now, it is imposed in the name of ""reform.""","John Thompson, ContributorAward-winning historian and inner-city teacher",2014-08-20
https://www.huffingtonpost.com/entry/duncan-funnels-millions-t_b_5683016.html,Duncan Funnels Millions To College Board,EDUCATION,"What do low-income students get out of this? A chance to take an AP test. Not, mind you, more resources to get ready for it, nor do they get help with actually going to a college after taking the test (which may or may not give them any help once they get in).","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-08-18
https://www.huffingtonpost.com/entry/recruiting-late-career-pr_b_5687979.html,Recruiting Late-Career Professionals to Teaching,EDUCATION,,"Teach Plus, ContributorTeacher Leadership Organization",2014-08-18
https://www.huffingtonpost.com/entry/the-ultimate-demise-of-co_b_5684959.html,The Ultimate Demise of Common Core - Part III: The Logistics,EDUCATION,"When it comes to education, there seems to be a competing theory that differences should be dismissed in favor of finding a standardized way to teach all K-12 students.","Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-08-17
https://www.huffingtonpost.com/entry/creating-a-learning-envir_b_5683285.html,Creating a Learning Environment With MOOCs,EDUCATION,"The question, in the end, is not whether or not MOOCs are effective teaching tools, but whether or not they can contribute to learning. While this may seem like a minor distinction, it places the responsibility on the learner and the learning context, not on the MOOC.","Christine Nasserghodsi, ContributorDirector of Innovation, GEMS Education",2014-08-16
https://www.huffingtonpost.com/entry/being-thrown-and-getting_b_5683392.html,Being Thrown and Getting Back Up,EDUCATION,"I felt like I was at a funeral, not in English, my favorite subject.  Laughing faces turned into frowns. It took forever for her to reach me, returning a 72 on a piece about Who's Afraid of Post Blackness? This grade threw me as hard as my horse Braun had thrown me out of my tack.","Write for the Future, ContributorCollege Admissions Essay Program",2014-08-15
https://www.huffingtonpost.com/entry/our-students-their-moment-my-a_b_5668310.html,Our Students. Their Moment. My A**!,EDUCATION,"The bureaucrats charged with implementing the Common Core dodge the flak from right and left, pointing out that the Common Core is a set of common standards, not a prescribed curriculum.   This defense, while limitedly accurate, is irrelevant. The problem with the Common Core is that it drives bad education.","Steve Nelson, ContributorHead of the Calhoun School in Manhattan",2014-08-13
https://www.huffingtonpost.com/entry/a-dozen-or-so-ways-to-tam_b_5672066.html,A Dozen (or so) Ways to Tame the Back-to-School Freak Out,EDUCATION,"When I finally realized that the temporary insanity I was experiencing in my clients was actually full out anxiety, I took a look at all the habits, actions and tools I used as a child and even now as a parent coach and mother, to tame the Back-to-School Freak Out.","Tara Kennedy-Kline, ContributorCertified family parenting expert, popular radio host, TV pers...",2014-08-13
https://www.huffingtonpost.com/entry/dolly-parton-really_b_5673335.html,Dolly Parton. Really.,EDUCATION,So you say you'd like a cheerful education story for a change. Fine. Let's talk about Dolly Parton. Really.,"Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-08-13
https://www.huffingtonpost.com/entry/family-engagement-the-top_b_5669728.html,Family Engagement: The Top of Everyone's Back-to-School Checklist,EDUCATION,"With the start of the school year just around the corner, now is an excellent time for all of us to renew our commitment to ensuring all children succeed. So what should be at the top of to-do lists as children head back to school?","Carla Thompson, ContributorVice President, Program Strategy, W.K. Kellogg Foundation",2014-08-12
https://www.huffingtonpost.com/entry/investing-in-student-outc_b_5671888.html,Investing in Student Outcomes: Can We Get Spending Right in Public Schools?,EDUCATION,,"Andrew Broy, Contributor",2014-08-12
https://www.huffingtonpost.com/entry/u-lab-reinventing-the-21s_b_5669425.html,U-Lab: Prototyping the 21st-Century University,EDUCATION,"Summing up the problem: higher education is overpriced, out of touch, and outdated in both curriculum and purpose. The solution? The solution is beginning to emerge in many places today.","Otto Scharmer, ContributorSenior Lecturer, MIT; Co-founder, Presencing Institute",2014-08-11
https://www.huffingtonpost.com/entry/the-ultimate-demise-of-co_b_5666531.html,The Ultimate Demise of Common Core - Part I: The Politics,EDUCATION,There isn't anything in recent educational history that has caused more of a stir than the implementation of national Common Core standards in most states. It seems that everyone from politicians to parents has an opinion.,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-08-10
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_5665681.html,The Global Search for Education: Creative China,EDUCATION,"Jiang Xueqin believes that the very best American institutions of learning have ""a culture and tradition of openness, diversity, and risk-taking that China must emulate if China is to progress as a society and as a culture.""","C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2014-08-10
https://www.huffingtonpost.com/entry/coming-to-terms-about-men_b_5660032.html,Coming to Terms About Mentorship,EDUCATION,Often times what is failed to mention about mentorship is that it is difficult to develop that relationship.  That relationship is so difficult to develop because it can be seen as a one-way street.,"Vivy Chao, ContributorEducator & Entrepreneur",2014-08-09
https://www.huffingtonpost.com/entry/how-colleges-can-produce-_b_5647836.html,How Colleges Can Produce More Career-Ready Grads,EDUCATION,,"Jessica Pliska, ContributorFounder and CEO, The Opportunity Network",2014-08-04
https://www.huffingtonpost.com/entry/why-we-should-not-copy-so_b_5646087.html,Why We Should Not Copy South Korea,EDUCATION,"We have heard again and again that we are losing ""the global competition"" to nations like South Korea where students and parents take tests very seriously. But are test scores worth it?","Diane Ravitch, ContributorResearch Professor of Education, New York University; Author, ...",2014-08-03
https://www.huffingtonpost.com/entry/computer-science-in-k-12_b_5644994.html,Computer Science in K-12 Classrooms Needs to Catch Up,EDUCATION,It's estimated that in the next decade the number of computer science jobs in the U.S. will outnumber qualified people by 1 million. That's 1 million jobs for the taking that Americans will miss out on because of inadequate skill sets.,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-08-03
https://www.huffingtonpost.com/entry/-grading-race-to-the-top_b_5645000.html,Grading Race to the Top on Its Merits,EDUCATION,"Although it is not the silver bullet that many believed it would be, Race to the Top is definitely a step in the right direction when it comes to education policy reform.","Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-08-03
https://www.huffingtonpost.com/entry/an-education-revolution-i_b_5641865.html,An Education Revolution in One Word,EDUCATION,,"Michelle Rose Gilman, ContributorFounder, Fusion Academy and Learning Center, Founder, The Well...",2014-08-01
https://www.huffingtonpost.com/entry/voices-from-the-virtual-s_1_b_5640792.html,Voices From the Virtual Street: What Does Public Education Mean to You?,EDUCATION,"Public education, in my opinion, is one of the greatest gifts to our youth -- but only if this gift is given to them with their unique emotional, mental, and developmental needs in mind.","M. Shannon Hernandez, ContributorFounder of The Writing Whisperer, Author & Speaker, and World ...",2014-08-01
https://www.huffingtonpost.com/entry/do-you-really-know-what-t_b_5639701.html,Do You Really Know What the Common Core Is?,EDUCATION,"Having written curricula and lesson plans geared to the high school level Common Core Standards, I just don't see what all the hub bub's about.","Cynthia Dagnal-Myron, ContributorReporter, Author of 'The Keka Collection'",2014-08-01
https://www.huffingtonpost.com/entry/transformation-through-li_b_5631289.html,Transformation Through Listening,EDUCATION,"These keys to developing ""personal intelligence"" are experienced while ""masterfully"" listening to another person. The masterful listener is quiet inside, totally receptive and connects with their heart to the person who is speaking.","Marc Rosenbaum, ContributorEducation for Excellence",2014-07-30
https://www.huffingtonpost.com/entry/the-power-behind-a-gestur_b_5624199.html,The Power Behind a Gesture,EDUCATION,Alberto was a remarkable human being who will be missed by all who embraced his commitment to change the world.,"Todd Felderstein, ContributorDirector / Writer",2014-07-29
https://www.huffingtonpost.com/entry/the-vergara-era-part-2-a-_b_5628127.html,"The Vergara Era, Part 2: A New Opportunity",EDUCATION,"Whether you agree or disagree with the court ruling, we all have an opportunity to look beyond the past or the present and to shape the future policies that will elevate our profession and the kind of education we offer our students.","Ama Nyamekye, ContributorExecutive Director, Educators 4 Excellence: Los Angeles",2014-07-29
https://www.huffingtonpost.com/entry/help-all-youth-be-bold_b_5627909.html,The Importance of Being Bold,EDUCATION,"The question on everyone's lips was ""How did you get Michelle Obama to visit your program?"" The answer is simple: one of our students asked.","Evie Hantzopoulos, ContributorExecutive Director, Global Kids",2014-07-29
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_5623601.html,The Global Search for Education: From New Zealand,EDUCATION,"New Zealand has one of the most devolved school systems in the Western world.  If, for example, a school in New Zealand is failing, the final say on all things resides with the school community.","C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2014-07-27
https://www.huffingtonpost.com/entry/3-things-high-school-stud_b_5624103.html,3 Things High School Students Should Know About College,EDUCATION,"As the stakes rise regarding the necessity of a high school diploma for lifelong success, so do the standards to earn one. High school graduates today must know more than the generations that came before them.","Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-07-27
https://www.huffingtonpost.com/entry/a-career-path-for-every-g_b_5273432.html,A Career Path for Every Great Teacher,EDUCATION,,"TNTP, ContributorReimagine teaching",2014-07-25
https://www.huffingtonpost.com/entry/playful-learning-and-rigo_b_5611719.html,Playful Learning and Rigorous Assessment: Can We Level-Up the Common Core?,EDUCATION,,"Michael Levine, ContributorExecutive Director, the Joan Ganz Cooney Center",2014-07-23
https://www.huffingtonpost.com/entry/is-paris-burning_b_5600968.html,Is Paris Burning?,EDUCATION,"It's well past time for President Hollande to issue a strong response to this incident and others like it. If he does not, it will send a clear message that tolerating or even spreading hatred is acceptable in France.","Dr. Alan Kadish, ContributorPresident, Touro College",2014-07-22
https://www.huffingtonpost.com/entry/school-days-again-ten-exe_b_5600857.html,Educational Reform: Ten Exercises in Heart Intelligence,EDUCATION,It is time for education to include the skills which for too long have been left to random chance. The potential of heart intelligence deserves our attention and integration into our ideas about what is education.,"Bruce Davis, Ph.D., ContributorAuthor, Teacher, Retreat Leader at SilentStay, Napa, Californi...",2014-07-22
https://www.huffingtonpost.com/entry/dropping-the-needle-disru_b_5595002.html,Dropping the Needle: Disruptive Innovation and Higher Education,EDUCATION,"Is this an era of disruption? There can be little doubt that the constant barrage of infotainment influences how we perceive personal and societal circumstances. Do we have time to reflect on what we are learning from our families, our colleagues, our students and our research?","Dr. Michael S. Brophy, ContributorPresident, Benedictine University",2014-07-22
https://www.huffingtonpost.com/entry/mr-minkle-goes-to-the-whi_b_5600661.html,Mr. Minkel Goes to the White House,EDUCATION,"There should have been a conversation about what it means to educate all parts of a child, from the head to the heart, to the physical body.  What can we do to start helping all children to develop ALL parts of themselves?","Megan Rosker, ContributorMother and writer",2014-07-21
https://www.huffingtonpost.com/entry/a-teachers-unlikely-crush_b_5586674.html,A Teacher's Unlikely Crush (on an eReader),EDUCATION,"You know when you fall in love, that feeling that you want to tell everyone you know about it? That's me right now. I'm in love with an eReader.","Kyle Redford, ContributorTeacher, Marin Country Day School and Education Editor, Yale C...",2014-07-21
https://www.huffingtonpost.com/entry/educational-tech-whats-ne_b_5603516.html,Educational Tech: What's Next?,EDUCATION,"Following the successful mobile gaming application business model, ed-tech companies are starting to offer free services with paid upcharges. Consider Candy Crush Saga a way of doing business.","Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-07-20
https://www.huffingtonpost.com/entry/tuning-in-to-teachers_b_5603784.html,Tuning in to Teachers,EDUCATION,"Why would 3,500 people go to sun- and fun-filled Los Angeles and opt to spend the bulk of their time inside a cavernous convention hall? To be heard.","Randi Weingarten, ContributorPresident, American Federation of Teachers",2014-07-20
https://www.huffingtonpost.com/entry/why-i-encourage-failure-in-stem_b_5601293.html,Why I Encourage Failure in STEM:  One Teacher's Experience in Finding Female Leaders in STEM,EDUCATION,"Ah! The wonderful sound of clanging medals, young voices cheering, and the slapping of high fives -- it's the sound of students being rewarded for collaborating and utilizing their STEM skills. This sound does not come without a price -- it is the sound that can come after as many successes as failures.","Julie Rohl, ContributorMiddle School Science Teacher; FLL Robotics & Science Olympiad...",2014-07-19
https://www.huffingtonpost.com/entry/intelligence-having-fun-a_b_5597769.html,Intelligence Having Fun: A Multi-Player Game to Re-Define Creativity,EDUCATION,"I don't personally think video games will re-define creativity, but I do believe they can offer a whole new range of opportunities for people, especially those who might be intimidated or unengaged by more traditional pathways, to enjoy the experience of creative and musical expression.","Frank Fitzpatrick, ContributorMulti-Platinum record producer, Grammy-nominated songwriter, s...",2014-07-18
https://www.huffingtonpost.com/entry/summer-learning-no-vacati_b_5599204.html,Summer Learning: No Vacation From Opportunity Gap,EDUCATION,"A new report suggests that when it comes to summer enrichment programs, the opportunities that might help slow that academic slide for struggling students are out of reach for many families.","Emily Richmond, ContributorPublic Editor, Education Writers Association",2014-07-18
https://www.huffingtonpost.com/entry/arne-duncan-replacement_b_5598874.html,Who Would Replace Arne Duncan?,EDUCATION,Both national teachers' unions have recently given voice to a popular teacher daydream -- the departure of Arne Duncan from the U.S. Department of Education. But the fantasy of having Duncan go away and be replaced by someone more suitable for the job is a fantasy.,"Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-07-18
https://www.huffingtonpost.com/entry/3-tips-for-using-video-in_b_5591635.html,3 Tips for Using Video Interviews to Hire Great Teachers,EDUCATION,"The problem isn't drought, it's a flood. Yet, you know it takes more to excel at your school than just the right credentials. Cultural fit is extremely important for any teacher, whether they're a recent grad or a seasoned pro.","Josh Tolan, ContributorCEO, SparkHire",2014-07-17
https://www.huffingtonpost.com/entry/the-vergara-era-part-1-ho_b_5591762.html,"The Vergara Era, Part 1: How We Got Here",EDUCATION,"Whether you agree or disagree with the ruling that found several facets of California's education code in violation of equal protection, court cases like Vergara force us to have pointed conversations about education and justice.","Ama Nyamekye, ContributorExecutive Director, Educators 4 Excellence: Los Angeles",2014-07-17
https://www.huffingtonpost.com/entry/uk-lifeline-for-us-auties_1_b_5505388.html,"""Is Autism a Disability or a Difference?""",EDUCATION,,"David Adrian Thomas, Esq., M.C.I.H.T., ContributorDiagnosed with Asperger's at 49, he has written a best-selling...",2014-07-16
https://www.huffingtonpost.com/entry/funding-disparity-highlig_b_5544108.html,"Funding Disparity Highlights Inequality Between District, Charter Students",EDUCATION,"Equity should mean real equality for everyone. Most of all, education reform should be aimed at creating an education system that serves all students, and gives everyone a quality education that prepares them for college and a rewarding career.","Mashea Ashton, ContributorCEO, Newark Charter School Fund (NCSF)",2014-07-15
https://www.huffingtonpost.com/entry/learn-french-in-10-years_1_b_5579270.html,'Learn French in 10 Years!',EDUCATION,"Our expectations about learning languages are, quite frankly, odd, and ads like ""Learn French (or Spanish, or Galician) in 10 Days"" pander to them. While these ads might help sell language-learning programs, they reinforce false expectations.","Steve Leveen, ContributorFellow, Stanford Distinguished Careers Institute; Harvard Fell...",2014-07-14
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_5580973.html,"The Global Search for Education: Head, Heart, Soul, and Frankenstein",EDUCATION,"Education thought leaders around the world speak to the need for more innovative projects like the workshop being done this week at Teacher's College. To find out more, I reached out to the visiting teachers, students and leaders.","C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2014-07-13
https://www.huffingtonpost.com/entry/informal-learning-is-taki_b_5579911.html,Informal Learning Is Taking Over (Infographic),EDUCATION,"In today's information age, an individual's ability to learn is more critical than ever.  Education is becoming a lifelong pursuit and is following the trend of general media consumption.","David Blake, ContributorCEO, Degreed",2014-07-12
https://www.huffingtonpost.com/entry/singing-in-the-snow-storm_b_5578187.html,Singing in the Snow: Storms Produce Strength,EDUCATION,,"Write for the Future, ContributorCollege Admissions Essay Program",2014-07-11
https://www.huffingtonpost.com/entry/the-untapped-potential-of_1_b_5574170.html,The Untapped Potential of Teacher Networks,EDUCATION,"Network organizations aren't created spontaneously, and many well-intentioned efforts to build teacher networks fall short of developing these characteristics. How can educators move beyond just networking to building strong network organizations?","Nicole M. Gillespie, Ph.D., ContributorExecutive Director, Knowles Science Teaching Foundation",2014-07-10
https://www.huffingtonpost.com/entry/when-it-pays-to-think-ins_b_5574658.html,When It Pays to Think Inside the Box,EDUCATION,"Last summer my granddaughter, Brooke, played in the U.S. Kids Golf World Championship in Pinehurst, North Carolina.","Sue Gober, ContributorProfessor and Director of Professional Laboratory Experiences,...",2014-07-10
https://www.huffingtonpost.com/entry/in-order-for-summer-learning-loss_b_5574906.html,"In Order for Our Kids to Keep Learning, We Need to Keep Learning Too",EDUCATION,"How do we act on new information, when our systems and structures have been built on a foundation of incomplete or outdated information? How do we adjust what we've built in order to accommodate what we've learned?","Jennifer Peck, ContributorExecutive Director, Partnership for Children and Youth",2014-07-10
https://www.huffingtonpost.com/entry/details-of-duncan-equity-_b_5573793.html,Details of Duncan Equity Equality Plan,EDUCATION,"This aspect of school reform has been lurking around the edges for some time-- the notion that once we find the super-duper teachers, we could somehow shuffle everybody around and put the supery-duperest in front of the neediest students.","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-07-10
https://www.huffingtonpost.com/entry/50-years-after-the-civil-_1_b_5568049.html,50 Years After the Civil Rights Act,EDUCATION,"We're not facing angry mobs and jail time, but I like to think that our work is furthering the hopes and dreams of the brave kids who marched in the streets of Birmingham.","Dan Cardinali, ContributorPresident and CEO, Independent Sector",2014-07-09
https://www.huffingtonpost.com/entry/the-elites-politics-are-elitism_b_5568502.html,The Elite's Politics Are Squelching Everyone Else's Right to Culture,EDUCATION,"This heist by the rich has finally drawn the attention of the media, academics and politicians. But the fact that their politics is also taking away the non-elite's access to culture has barely drawn notice.","Jon Wisman and Aaron Pacitti, Contributors",2014-07-09
https://www.huffingtonpost.com/entry/at-national-charter-confe_b_5564707.html,"At National Charter Conference, The Numbers Add Up -- Except When They Don't",EDUCATION,"""The numbers add up."" But what of the lesser numbers -- the ones that are, well, less than prime -- and hence, don't quite add up? Was there anyone who would speak for them?","Jennifer Berkshire, ContributorPublic education advocate and blogger, EduShyster",2014-07-07
https://www.huffingtonpost.com/entry/new-sat_b_5562154.html,What Do We Know About the New SAT?,EDUCATION,"There is a perception that we don't yet know much about the redesigned SAT.  This notion persists because the College Board has chosen to release information in a less than straightforward manner, burying hard fact within vague jargon about measures of ""college readiness.""","Alex Mallory, ContributorFounder & President, Competitive Edge Tutoring LLC",2014-07-07
https://www.huffingtonpost.com/entry/should-we-rewrite-america_b_5562274.html,Should We Rewrite American History Books?,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-07-07
https://www.huffingtonpost.com/entry/do-teachers-really-hate-c_b_5562277.html,Do Teachers Really Hate Common Core?,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-07-07
https://www.huffingtonpost.com/entry/the-hardest-part-teaching_b_5554448.html,The Hardest Part of Teaching,EDUCATION,"They never tell you in teacher school, and it's rarely discussed elsewhere. It is never, ever portrayed in movies and tv shows about teaching. Teachers rarely bring it up around non-teachers for fear it will make us look weak or inadequate.","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-07-06
https://www.huffingtonpost.com/entry/the-importance-of-process-motivation_b_5559012.html,The Importance of Process in Achieving Results,EDUCATION,"I would not have been able to sustain and increase my interest for learning and thinking had I been only concentrating on the end result. The ""process"" and the ""enjoyment of  the process"" is the key to success.","Gary R. Gruber, Ph.D. , ContributorAuthor, Educator, Theoretical Physicist",2014-07-05
https://www.huffingtonpost.com/entry/millennials-and-technology-screen-literacy_b_5556389.html,Screen Literacy for the Next Generation: How the Arts and Humanities Matter,EDUCATION,"In my college classroom I often ask students about their technology habits and, to my surprise, I repeatedly find that this ""tech generation"" is not as active as we have come to believe.","Christine Henseler, ContributorHumanities Advocate and Professor of Spanish and Hispanic Stud...",2014-07-04
https://www.huffingtonpost.com/entry/higher-ed-slims-down_b_5541757.html,Higher Ed Slims Down,EDUCATION,Higher education in America fails mostly for the same reason people get fat.  It takes a lot of hard work to be successful no matter how you go about it. But there are options.,"Kitty Brandstater, ContributorGovernance Girl, Columbia University",2014-07-03
https://www.huffingtonpost.com/entry/happy-birthday-america_b_5555926.html,Happy Birthday America,EDUCATION,"he process of debating and revising Jefferson's declaration continued on July 3 and into the late morning of July 4. In the evening of July 4, 1776, the Second Continental Congress ""unanimously"" approved the final wording of the Declaration of Independence.","William B. Bradshaw, ContributorAuthor",2014-07-03
https://www.huffingtonpost.com/entry/job-insecuritythe-false-d_b_5555710.html,Job Insecurity: The False Dilemma of Teacher Tenure,EDUCATION,"Should we -- teachers, that is -- be fighting to maintain job protections for our colleagues whose incompetence is at best negligent and at worst abusive? How about we concede a baseline of quality in each classroom?","Larry Strauss, ContributorVeteran high school teacher and basketball coach; author, 'Stu...",2014-07-03
https://www.huffingtonpost.com/entry/what-they-didnt-prepare-you-for_b_5540600.html,What They Didn't Prepare You for After College,EDUCATION,Students tend to think while in the classroom they are learning everything they need to know to be successful on their job. I have spoken to so many people who have made the statement that you don't actually learn your field until you're actually working in it.,"Jasmine Crockett, Contributor",2014-07-01
https://www.huffingtonpost.com/entry/movie-review-earth-to-ech_b_5539624.html,Movie Review:  Earth to Echo ...Techno ET,EDUCATION,"If you do not object to another remake of ET with cell phones added and the sets updated, this film is for you.  The audience was made up of children who all applauded at the end so there appeared to be no objection to this similarity.  The acting is so fine that the evening spent watching Earth to Echo will be enjoyable for all ages.","Carole Mallory, ContributorAuthor, Actress, Critic, malloryhollywoodeast.blogspot.com",2014-07-01
https://www.huffingtonpost.com/entry/identifying-those-valuabl_b_5542058.html,Doing vs. Thinking: Valuable PhD Transferable Skills,EDUCATION,"PhD graduates come in different shapes and sizes; those passionate about an academic career, and those that are not. As it becomes clear that an academic career is not the ultimate goal - panic, dread and feelings of lack of accomplishment may start to reign.","Sabine Kobayter , ContributorScientist, strategist, lecturer and entrepreneur",2014-07-01
https://www.huffingtonpost.com/entry/a-mooc-by-any-other-name_b_5542409.html,A MOOC By Any Other Name,EDUCATION,"MOOCS are forcing us to think about online education, which is already  here and here to stay. Call them MOOCS, called them distant learning initiatives, call them blended learning courses... the revolution has begun.","John M. Eger, Contributor John M. Eger, Van Deerlin Endowed Chair of Communications and...",2014-07-01
https://www.huffingtonpost.com/entry/who-pays-for-our-kids-edu_b_5512072.html,Who Pays for Our Kids' Education?,EDUCATION,"We are a well-educated society, so how did we get ourselves into this cycle of putting this financial burden and stress on the teachers who we entrust with our kids every day?","Marc Joseph, ContributorAuthor; CEO/President and Founder, DollarDays International, Inc.",2014-06-30
https://www.huffingtonpost.com/entry/why-grammar-is-important_b_5539577.html,Why Grammar Is Important,EDUCATION,,"William B. Bradshaw, ContributorAuthor",2014-06-28
https://www.huffingtonpost.com/entry/missing-the-full-picture-_b_5538415.html,Missing the Full Picture of Voters Attitudes on Public Education,EDUCATION,"The ongoing discourse before, during and after the Vergara trial decision has tried to blame teachers and further the idea that current policies keep ineffective teachers in low-performing school districts and perpetuate unequal outcomes. Our research suggests voters do not agree with this causality.","Celinda Lake and Jonathan Voss, Contributors",2014-06-28
https://www.huffingtonpost.com/entry/saturday-mornings-like-po_b_5537814.html,Saturday Mornings Like Poetry,EDUCATION,,"Write for the Future, ContributorCollege Admissions Essay Program",2014-06-27
https://www.huffingtonpost.com/entry/positively-deviant-school_b_5537964.html,Positively Deviant School Reform?,EDUCATION,"If you had six months, little to no resources, and a clear mandate to solve a chronic country-wide problem -- what would you do? As someone who cares deeply about American public education, I believe a certain approach could yield great returns.","Sam Chaltain, ContributorD.C.-based writer and education activist",2014-06-27
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_5518788.html,The Global Search for Education: Teacher I Need You,EDUCATION,,"C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2014-06-22
https://www.huffingtonpost.com/entry/two-public-policies-that-_b_5516662.html,Two Public Policies That Transformed Our Nation,EDUCATION,"On Sunday, June 22, we will commemorate the 70th anniversary of the G.I. Bill becoming the law of the land.  Innumerable individuals have benefitted from this far-sighted policy, signed by President Franklin D. Roosevelt.","Michael Benson, ContributorPresident, Eastern Kentucky University",2014-06-21
https://www.huffingtonpost.com/entry/new-video-questions-false_b_5505382.html,New Video Questions False Promises of Online Education Industry,EDUCATION,,"Susan Meisenhelder, ContributorProfessor Emeritus of English, California State University, Sa...",2014-06-18
https://www.huffingtonpost.com/entry/yes-virginia-there-are-ba_b_5507684.html,"Yes, Virginia, There Are Bad Teachers",EDUCATION,"""So I guess you just deny that there are any bad teachers at all."" This is a popular retort to various forms of ""Your system for evaluating teachers is a lousy system."" It is a dumb retort. It is dumb in the same way the following exchanges are dumb.","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-06-18
https://www.huffingtonpost.com/entry/curbing-americas-homework_b_5497269.html,"Curbing America's Homework Habit, California Parents Press School to Stop the Homework Madness",EDUCATION,"Nationwide, adolescents and teens are routinely grinding through 10- or 12-hour days. They're sacrificing a decent night's sleep, exercise, family time, a social life, and spare moments to simply read, invent, dream, or explore--everything that's essential to a growing mind","Vicki Abeles, ContributorDirector, Race to Nowhere & Beyond Measure",2014-06-17
https://www.huffingtonpost.com/entry/empowering-the-next-online-education_b_5476575.html,Empowering the Next Generation of Scientists,EDUCATION,"Michael Bodekaer, 30 and Mads Bonde, 29, founded Labster, an internationally focused company dedicated to the development of pioneering online tools for teaching science globally.","Sunnie Groeneveld, ContributorManaging Director DigitalZurich2025 | Founder & CEO Inspire 92...",2014-06-14
https://www.huffingtonpost.com/entry/tenure-educations-friend-_b_5494802.html,Tenure: Education's Friend or Foe?,EDUCATION,"A common public misperception is that tenure perpetuates mediocrity by permitting lifetime appointments for lackluster professors. In practice, the reverse is true: Tenure contributes to hiring the best and brightest.","Dave Pruett, ContributorFormer NASA researcher; Emeritus Professor of Mathematics, Jam...",2014-06-14
https://www.huffingtonpost.com/entry/hosting-an-exchange-stude_b_5493728.html,Hosting an Exchange Student Expands Your World,EDUCATION,,"Evan Ryan, ContributorU.S. Assistant Secretary of State for Educational and Cultural...",2014-06-13
https://www.huffingtonpost.com/entry/vergara-education-schools_b_5493503.html,"Vergara Identified A Few Real Problems, But It's Completely Wrong About The Solutions",EDUCATION,Judge Treu's opinion unfortunately reflects a misunderstanding of education research and teacher employment law's effects. His decision also erodes labor protections without increasing the likelihood of an excellent education for students in low-income communities.,"Ben Spielberg, Contributor34Justice co-founder and blogger",2014-06-13
